2461046.5005439818  64  0  -19140364.320000  -37569520.640000  -4078.000000  0.036875  -0.158125  -0.064000  -0.000025  0.000000  0.000000  4.190952e-09  -2.728484e-12
2461046.5035069445  320  0  -19140355.680000  -37569561.120000  -4094.400000  0.031875  -0.156875  -0.060000  -0.000025  0.000000  0.000000  3.259629e-09  0.000000e+00
2461046.5064699077  576  0  -19140348.320000  -37569601.280000  -4109.600000  0.023750  -0.157500  -0.052000  -0.000025  0.000000  0.000000  3.259629e-09  4.547474e-12
2461046.5094328704  832  0  -19140343.040000  -37569641.600000  -4122.800000  0.018125  -0.156250  -0.048000  -0.000025  0.000000  0.000000  4.190952e-09  7.275958e-12
2461046.5123958336  1088  0  -19140339.200000  -37569681.600000  -4135.200000  0.012500  -0.154375  -0.044000  -0.000025  0.000000  0.000000  6.053597e-09  1.000444e-11
2461046.5153587963  1344  0  -19140336.800000  -37569721.120000  -4146.400000  0.006875  -0.151875  -0.040000  -0.000025  0.000000  0.000000  8.381903e-09  1.091394e-11
2461046.5183217595  1600  0  -19140335.840000  -37569760.000000  -4156.800000  0.001250  -0.150000  -0.032000  -0.000025  0.000000  0.000000  1.117587e-08  9.094947e-12
2461046.5212847223  1856  0  -19140336.320000  -37569798.400000  -4164.800000  -0.005000  -0.148125  -0.028000  -0.000025  0.000000  0.000000  1.350418e-08  5.456968e-12
2461046.5242476854  2112  0  -19140338.400000  -37569836.320000  -4172.000000  -0.015000  -0.150000  -0.028000  -0.000025  0.000000  0.000000  1.490116e-08  9.094947e-13
2461046.5272106482  2368  0  -19140343.040000  -37569874.720000  -4179.200000  -0.017500  -0.144375  -0.016000  -0.000025  0.000013  0.000000  1.490116e-08  -3.637979e-12
2461046.5301736114  2624  0  -19140348.320000  -37569911.280000  -4183.200000  -0.031250  -0.150625  -0.016000  -0.000025  0.000013  0.000000  1.396984e-08  -8.185452e-12
2461046.5331365741  2880  0  -19140357.120000  -37569949.440000  -4187.200000  -0.038125  -0.148125  -0.012000  -0.000025  0.000013  0.000000  1.164153e-08  -1.273293e-11
2461046.5360995373  3136  0  -19140367.680000  -37569986.960000  -4190.400000  -0.044375  -0.146250  -0.004000  -0.000025  0.000013  0.000000  8.381903e-09  -1.455192e-11
2461046.5390625000  3392  0  -19140379.840000  -37570024.000000  -4191.600000  -0.051875  -0.144375  0.000000  -0.000025  0.000013  0.000000  4.656613e-09  -1.000444e-11
