2460644.5005439815  64  0  -19145027.040000  -37569500.080000  1057.200000  -0.236875  0.109375  0.216000  0.000013  0.000025  0.000000  3.958121e-08  1.455192e-11
2460644.5035069444  320  0  -19145087.280000  -37569471.280000  1112.400000  -0.235000  0.115625  0.212000  0.000000  0.000013  0.000000  4.330650e-08  1.182343e-11
2460644.5064699074  576  0  -19145147.440000  -37569441.280000  1166.800000  -0.232500  0.119375  0.212000  0.000000  0.000013  0.000000  4.610047e-08  1.000444e-11
2460644.5094328704  832  0  -19145206.960000  -37569410.320000  1221.200000  -0.231875  0.122500  0.208000  0.000013  0.000013  0.000000  4.842877e-08  9.094947e-12
2460644.5123958333  1088  0  -19145265.920000  -37569378.560000  1274.400000  -0.231875  0.126875  0.204000  0.000013  0.000013  0.000000  5.075708e-08  8.185452e-12
2460644.5153587963  1344  0  -19145324.880000  -37569345.680000  1326.800000  -0.229375  0.129375  0.204000  0.000013  0.000013  0.000000  5.261973e-08  8.185452e-12
2460644.5183217593  1600  0  -19145383.200000  -37569312.160000  1379.200000  -0.226875  0.134375  0.204000  0.000013  0.000013  0.000000  5.448237e-08  7.275958e-12
2460644.5212847222  1856  0  -19145440.880000  -37569277.360000  1431.600000  -0.224375  0.137500  0.196000  0.000013  0.000013  0.000000  5.634502e-08  8.185452e-12
2460644.5242476852  2112  0  -19145497.920000  -37569241.760000  1481.600000  -0.220625  0.141875  0.200000  0.000013  0.000013  0.000000  5.820766e-08  7.275958e-12
2460644.5272106481  2368  0  -19145554.000000  -37569205.040000  1532.800000  -0.218125  0.145000  0.196000  0.000013  0.000013  0.000000  6.007031e-08  8.185452e-12
2460644.5301736111  2624  0  -19145609.440000  -37569167.520000  1582.800000  -0.215625  0.148125  0.196000  0.000013  0.000013  0.000000  6.193295e-08  9.094947e-12
2460644.5331365741  2880  0  -19145664.240000  -37569129.200000  1632.800000  -0.212500  0.150625  0.188000  0.000013  0.000013  0.000000  6.426126e-08  9.094947e-12
2460644.5360995370  3136  0  -19145718.240000  -37569090.240000  1680.800000  -0.210625  0.152500  0.188000  0.000013  0.000013  0.000000  6.658956e-08  9.094947e-12
2460644.5390625000  3392  0  -19145771.760000  -37569050.800000  1728.800000  -0.200625  0.160625  0.192000  0.000013  0.000013  0.000000  6.891787e-08  1.000444e-11
2460644.5420254630  3648  0  -19145822.720000  -37569009.280000  1778.000000  -0.200625  0.160625  0.184000  0.000013  0.000013  0.000000  7.124618e-08  1.000444e-11
2460644.5449884259  3904  0  -19145873.680000  -37568967.760000  1825.200000  -0.192500  0.165625  0.184000  0.000013  0.000013  0.000000  7.357448e-08  8.185452e-12
2460644.5479513889  4160  0  -19145922.560000  -37568924.960000  1872.400000  -0.188750  0.168750  0.180000  0.000013  0.000013  0.000000  7.543713e-08  5.456968e-12
2460644.5509143519  4416  0  -19145970.480000  -37568881.360000  1918.400000  -0.184375  0.170625  0.180000  0.000013  0.000013  0.000000  7.683411e-08  1.818989e-12
2460644.5538773148  4672  0  -19146017.280000  -37568837.280000  1964.400000  -0.178750  0.173750  0.176000  0.000013  0.000013  0.000000  7.729977e-08  -2.728484e-12
